                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.85102,                0.73846,                 1.1917,                0.82687,                0.70997,                0.75622,                0.55083,                 1.3807,                 1.3875,                 1.5082,              0.0004803,              0.0004803,              0.0004803
                    106,                0.83816,                0.71232,                 1.1872,                0.83647,                0.75736,                0.79096,                0.56188,                 1.3696,                 1.3096,                 1.5006,              0.0004704,              0.0004704,              0.0004704
                    107,                   0.83,                0.70675,                 1.1783,                0.80834,                0.73012,                0.76684,                0.56559,                  1.347,                 1.3326,                 1.4899,              0.0004605,              0.0004605,              0.0004605
                    108,                0.82749,                0.71379,                 1.1886,                0.85211,                0.71386,                0.77575,                0.56384,                 1.3504,                 1.3234,                 1.4991,              0.0004506,              0.0004506,              0.0004506
                    109,                0.84011,                0.71504,                 1.1885,                0.87591,                0.71036,                0.77595,                0.56544,                 1.3564,                 1.3716,                 1.5001,              0.0004407,              0.0004407,              0.0004407
                    110,                0.81662,                0.68366,                 1.1715,                0.85344,                0.72468,                0.78573,                 0.5681,                 1.3308,                 1.3001,                 1.4787,              0.0004308,              0.0004308,              0.0004308
                    111,                 0.8293,                0.69792,                 1.1788,                0.84006,                 0.7538,                0.78042,                 0.5679,                 1.3821,                 1.3107,                  1.534,              0.0004209,              0.0004209,              0.0004209
                    112,                0.83806,                0.70626,                 1.1825,                0.85243,                0.73938,                0.78782,                0.57788,                 1.3424,                 1.2799,                 1.5022,               0.000411,               0.000411,               0.000411
                    113,                0.82225,                0.68753,                 1.1774,                0.88299,                0.73246,                0.79061,                0.57239,                 1.3378,                 1.2761,                 1.4788,              0.0004011,              0.0004011,              0.0004011
                    114,                0.82522,                0.68736,                 1.1734,                0.85578,                0.73489,                0.79297,                0.57566,                 1.3169,                 1.2751,                 1.4658,              0.0003912,              0.0003912,              0.0003912
                    115,                0.82131,                0.68333,                 1.1728,                0.86132,                0.73367,                0.79301,                0.57614,                 1.3297,                  1.231,                 1.4851,              0.0003813,              0.0003813,              0.0003813
                    116,                 0.8157,                0.68225,                 1.1699,                0.85616,                0.70997,                0.76137,                0.56044,                  1.376,                 1.2848,                  1.527,              0.0003714,              0.0003714,              0.0003714
                    117,                 0.8144,                0.67018,                 1.1718,                0.84251,                0.73039,                0.78869,                0.57331,                   1.31,                 1.2715,                 1.4541,              0.0003615,              0.0003615,              0.0003615
                    118,                0.81428,                0.67305,                  1.166,                0.85508,                0.73411,                0.79432,                  0.583,                 1.3037,                 1.2795,                 1.4564,              0.0003516,              0.0003516,              0.0003516
                    119,                0.82414,                0.68669,                 1.1731,                0.83741,                0.76178,                0.79971,                 0.5813,                 1.3264,                 1.2926,                 1.4752,              0.0003417,              0.0003417,              0.0003417
                    120,                0.80229,                 0.6656,                 1.1585,                0.85463,                0.74471,                0.79959,                0.58187,                 1.3049,                 1.2588,                 1.4489,              0.0003318,              0.0003318,              0.0003318
                    121,                0.80324,                0.66459,                 1.1616,                0.88223,                0.71773,                0.79842,                0.58811,                 1.3048,                 1.2211,                 1.4609,              0.0003219,              0.0003219,              0.0003219
                    122,                0.79675,                0.65761,                 1.1556,                0.83012,                0.73041,                0.78089,                0.57907,                 1.3257,                 1.2608,                 1.4836,               0.000312,               0.000312,               0.000312
                    123,                 0.7947,                0.65629,                 1.1522,                0.86746,                0.74061,                0.78693,                0.58316,                 1.3175,                 1.2417,                 1.4804,              0.0003021,              0.0003021,              0.0003021
                    124,                0.79203,                0.65693,                 1.1497,                0.85752,                0.72703,                0.77976,                0.57204,                 1.3418,                 1.2655,                  1.498,              0.0002922,              0.0002922,              0.0002922
                    125,                0.78887,                0.64586,                 1.1536,                0.85116,                0.73121,                0.77614,                0.57619,                  1.335,                  1.209,                 1.4882,              0.0002823,              0.0002823,              0.0002823
                    126,                0.78974,                0.65324,                 1.1517,                0.86925,                0.72509,                 0.7754,                0.57683,                 1.3413,                 1.2402,                 1.4911,              0.0002724,              0.0002724,              0.0002724
