                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     77,                 0.8827,                0.74742,                 1.2047,                0.89942,                0.72999,                0.82131,                 0.6351,                 1.0921,                 1.1914,                 1.2578,              0.0007575,              0.0007575,              0.0007575
                     78,                0.86192,                 0.7514,                 1.1989,                0.79783,                0.75695,                0.80157,                0.60243,                 1.1031,                 1.2065,                 1.2701,              0.0007476,              0.0007476,              0.0007476
                     79,                0.87476,                0.75267,                 1.2016,                0.87894,                0.79226,                0.85252,                0.64456,                  1.116,                0.99973,                 1.2646,              0.0007377,              0.0007377,              0.0007377
                     80,                 0.8761,                0.74351,                    1.2,                0.84103,                0.71007,                0.81756,                0.62316,                 1.1145,                 1.2652,                 1.2608,              0.0007278,              0.0007278,              0.0007278
                     81,                0.85365,                0.71843,                 1.1881,                0.87361,                0.77318,                0.83108,                 0.6243,                 1.0558,                 1.0564,                 1.2129,              0.0007179,              0.0007179,              0.0007179
                     82,                0.86189,                0.74387,                 1.1961,                0.87007,                0.75689,                0.83283,                0.61891,                  1.096,                 1.0924,                 1.2505,               0.000708,               0.000708,               0.000708
                     83,                0.87334,                0.74204,                 1.2012,                0.92224,                 0.7539,                0.84302,                0.63514,                 1.0943,                 1.1053,                 1.2623,              0.0006981,              0.0006981,              0.0006981
                     84,                0.84955,                 0.7247,                 1.1898,                0.87592,                0.75287,                0.81309,                  0.622,                 1.1102,                 1.1504,                  1.281,              0.0006882,              0.0006882,              0.0006882
                     85,                0.85622,                0.71956,                 1.1917,                0.81724,                0.69488,                0.79953,                0.60035,                 1.1275,                 1.3195,                 1.2808,              0.0006783,              0.0006783,              0.0006783
                     86,                0.85964,                0.72654,                 1.1906,                0.88257,                0.73734,                0.82575,                0.61963,                 1.1254,                 1.1169,                 1.2836,              0.0006684,              0.0006684,              0.0006684
                     87,                0.86456,                0.72891,                 1.1999,                0.85006,                0.72044,                0.80147,                0.60879,                 1.1074,                 1.2012,                 1.2774,              0.0006585,              0.0006585,              0.0006585
                     88,                0.85459,                0.73281,                 1.1915,                 0.8319,                0.74191,                0.81634,                0.61033,                 1.1334,                 1.1029,                 1.2746,              0.0006486,              0.0006486,              0.0006486
                     89,                0.85953,                0.73295,                 1.1924,                0.85467,                0.75531,                0.83744,                0.63855,                 1.0498,                 1.0452,                 1.2163,              0.0006387,              0.0006387,              0.0006387
                     90,                0.84726,                0.70416,                 1.1842,                0.81397,                0.76709,                0.82964,                0.63051,                 1.0857,                 1.0755,                 1.2538,              0.0006288,              0.0006288,              0.0006288
                     91,                0.84441,                0.71426,                 1.1855,                  0.905,                  0.705,                0.82383,                0.62863,                 1.0776,                 1.1241,                 1.2373,              0.0006189,              0.0006189,              0.0006189
                     92,                0.84425,                  0.718,                 1.1864,                0.88964,                0.75899,                0.82974,                0.63019,                  1.062,                 1.0507,                 1.2109,               0.000609,               0.000609,               0.000609
                     93,                0.84511,                0.71362,                 1.1807,                0.86755,                0.79755,                0.84346,                0.63622,                 1.0657,                  1.011,                 1.2305,              0.0005991,              0.0005991,              0.0005991
                     94,                0.83709,                0.69496,                 1.1751,                 0.8046,                0.80433,                 0.8221,                0.62493,                 1.0579,                 1.0456,                 1.2109,              0.0005892,              0.0005892,              0.0005892
                     95,                0.83009,                0.67912,                 1.1745,                0.91685,                0.74714,                 0.8322,                0.63233,                 1.0784,                 1.0523,                 1.2342,              0.0005793,              0.0005793,              0.0005793
                     96,                 0.8411,                0.68984,                 1.1761,                0.90226,                0.73363,                0.82814,                0.63362,                 1.0851,                 1.0966,                 1.2274,              0.0005694,              0.0005694,              0.0005694
                     97,                0.84137,                0.67753,                 1.1775,                0.85485,                0.79532,                0.84327,                0.64997,                 1.0454,                  1.063,                 1.2184,              0.0005595,              0.0005595,              0.0005595
                     98,                0.82077,                0.67158,                 1.1676,                0.88203,                0.74714,                0.83864,                0.63887,                 1.0856,                 1.1436,                 1.2294,              0.0005496,              0.0005496,              0.0005496
                     99,                0.82996,                0.66848,                 1.1703,                0.87082,                0.79082,                 0.8433,                0.63854,                  1.079,                 1.0581,                 1.2219,              0.0005397,              0.0005397,              0.0005397
                    100,                0.82489,                0.67209,                 1.1733,                0.92204,                0.74328,                0.82996,                0.63317,                  1.102,                 1.0914,                  1.243,              0.0005298,              0.0005298,              0.0005298
                    101,                 0.8264,                0.66619,                 1.1714,                0.90035,                0.76011,                0.82092,                0.62518,                 1.1115,                  1.123,                 1.2595,              0.0005199,              0.0005199,              0.0005199
                    102,                0.82046,                0.67069,                 1.1747,                0.87439,                0.78963,                0.84991,                0.64932,                 1.0842,                0.99479,                 1.2306,                0.00051,                0.00051,                0.00051
                    103,                0.82085,                0.66961,                 1.1631,                0.90568,                0.77806,                0.83965,                0.65329,                  1.053,                0.98099,                 1.2139,              0.0005001,              0.0005001,              0.0005001
                    104,                0.81594,                0.65547,                 1.1534,                0.86518,                0.82183,                0.85406,                 0.6511,                 1.0749,                0.99154,                 1.2206,              0.0004902,              0.0004902,              0.0004902
                    105,                0.80968,                 0.6625,                 1.1567,                0.87757,                0.77466,                0.83375,                0.63755,                 1.0465,                 1.0161,                 1.2109,              0.0004803,              0.0004803,              0.0004803
                    106,                0.80477,                0.65165,                  1.151,                0.88309,                0.75515,                0.83435,                0.63779,                 1.0422,                 1.0525,                 1.2102,              0.0004704,              0.0004704,              0.0004704
                    107,                  0.809,                0.64571,                 1.1505,                0.92574,                0.73816,                0.83995,                0.65432,                 1.0385,                 1.1019,                 1.2045,              0.0004605,              0.0004605,              0.0004605
                    108,                0.80001,                0.63872,                  1.159,                0.91509,                 0.7203,                0.82572,                0.64105,                 1.0381,                 1.0631,                 1.2064,              0.0004506,              0.0004506,              0.0004506
                    109,                0.80063,                0.64039,                 1.1509,                0.88309,                0.74919,                0.83397,                 0.6391,                 1.0823,                 1.0368,                 1.2265,              0.0004407,              0.0004407,              0.0004407
                    110,                0.80306,                0.64241,                 1.1489,                0.87058,                0.82494,                0.85874,                0.65004,                 1.0635,                0.93425,                 1.1945,              0.0004308,              0.0004308,              0.0004308
                    111,                0.79321,                0.62731,                 1.1451,                0.87352,                0.77522,                0.83864,                0.63886,                 1.0763,                 1.0266,                 1.2276,              0.0004209,              0.0004209,              0.0004209
                    112,                0.79241,                 0.6301,                 1.1543,                0.84976,                0.79922,                0.84185,                0.64277,                 1.0655,                  1.085,                 1.2064,               0.000411,               0.000411,               0.000411
                    113,                0.79258,                0.63407,                  1.153,                0.82806,                0.80308,                0.84294,                0.64749,                 1.0429,                 1.0244,                 1.1871,              0.0004011,              0.0004011,              0.0004011
                    114,                0.78389,                0.63141,                 1.1427,                0.81242,                0.82557,                0.84526,                0.65858,                 1.0376,                0.96863,                 1.1909,              0.0003912,              0.0003912,              0.0003912
                    115,                0.80083,                0.64153,                 1.1472,                0.86516,                0.82477,                0.85679,                0.66032,                 1.0288,                0.91134,                 1.1851,              0.0003813,              0.0003813,              0.0003813
                    116,                0.79699,                0.63192,                 1.1486,                0.85677,                0.77876,                0.84978,                0.65739,                  1.057,                 1.0112,                 1.2015,              0.0003714,              0.0003714,              0.0003714
                    117,                0.77857,                0.60358,                 1.1387,                0.87822,                0.77329,                0.84709,                0.65052,                 1.0595,                0.96909,                 1.2016,              0.0003615,              0.0003615,              0.0003615
                    118,                0.79017,                 0.6214,                 1.1449,                0.85261,                0.75823,                0.82983,                0.63644,                 1.0621,                 1.0941,                 1.2042,              0.0003516,              0.0003516,              0.0003516
                    119,                0.78544,                0.61109,                 1.1425,                0.87871,                0.75354,                 0.8399,                0.64977,                 1.0657,                 1.0928,                 1.2197,              0.0003417,              0.0003417,              0.0003417
                    120,                0.76682,                0.61198,                 1.1393,                0.83067,                 0.7978,                0.83306,                0.64092,                 1.0795,                 1.0437,                  1.232,              0.0003318,              0.0003318,              0.0003318
                    121,                0.77993,                0.61009,                  1.135,                0.86252,                0.76193,                0.83079,                0.64723,                 1.0658,                 1.1024,                 1.2197,              0.0003219,              0.0003219,              0.0003219
                    122,                 0.7745,                0.61153,                 1.1297,                0.85746,                0.79289,                0.83959,                0.65544,                 1.0639,                 1.0223,                 1.2264,               0.000312,               0.000312,               0.000312
