                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.94997,                 0.8856,                 1.2675,                0.79387,                0.64012,                0.69698,                0.49591,                 1.4793,                 1.5425,                 1.6271,              0.0007971,              0.0007971,              0.0007971
                     74,                0.96093,                0.91899,                 1.2699,                 0.7843,                0.64677,                0.72968,                0.51827,                 1.4079,                 1.4785,                 1.5656,              0.0007872,              0.0007872,              0.0007872
                     75,                0.96217,                0.91681,                 1.2828,                0.94512,                0.56318,                0.69549,                0.50332,                 1.4364,                 1.6056,                 1.5599,              0.0007773,              0.0007773,              0.0007773
                     76,                0.94047,                0.90109,                  1.267,                0.80481,                0.64585,                0.70694,                0.50358,                 1.4715,                 1.5292,                 1.5794,              0.0007674,              0.0007674,              0.0007674
                     77,                0.94067,                0.86655,                 1.2641,                0.80639,                 0.6581,                0.71966,                0.51214,                 1.4696,                 1.4449,                  1.614,              0.0007575,              0.0007575,              0.0007575
                     78,                0.93424,                0.87656,                 1.2564,                0.81318,                0.63359,                0.70467,                0.51178,                 1.4336,                 1.5496,                 1.6136,              0.0007476,              0.0007476,              0.0007476
                     79,                0.94595,                0.90024,                  1.268,                0.73016,                0.65115,                0.70093,                0.49715,                 1.4492,                 1.5435,                 1.6006,              0.0007377,              0.0007377,              0.0007377
                     80,                   0.93,                0.88299,                 1.2497,                0.76613,                0.68546,                0.72725,                0.51231,                 1.4413,                 1.5281,                  1.583,              0.0007278,              0.0007278,              0.0007278
                     81,                 0.9361,                0.86903,                 1.2565,                0.87069,                0.63809,                0.72786,                 0.5193,                 1.4146,                 1.4986,                 1.5701,              0.0007179,              0.0007179,              0.0007179
                     82,                0.94185,                0.86951,                 1.2619,                0.76339,                0.64461,                0.70116,                0.50207,                 1.4644,                 1.5506,                 1.6145,               0.000708,               0.000708,               0.000708
                     83,                0.91865,                  0.846,                 1.2427,                0.89351,                0.64053,                0.74099,                 0.5239,                 1.4164,                 1.4512,                 1.5719,              0.0006981,              0.0006981,              0.0006981
                     84,                0.92166,                 0.8508,                 1.2491,                0.79234,                0.67888,                0.75207,                0.52602,                 1.4536,                 1.3916,                 1.5817,              0.0006882,              0.0006882,              0.0006882
                     85,                0.92894,                0.86361,                 1.2475,                0.82503,                0.64097,                0.72188,                0.52253,                 1.4102,                 1.4678,                 1.5713,              0.0006783,              0.0006783,              0.0006783
                     86,                0.90823,                0.82884,                 1.2356,                0.79436,                0.68535,                0.73483,                0.52123,                 1.4669,                 1.3865,                 1.6343,              0.0006684,              0.0006684,              0.0006684
                     87,                0.91542,                0.86129,                 1.2401,                 0.8031,                0.67855,                0.73569,                0.52703,                 1.4529,                 1.3537,                 1.6041,              0.0006585,              0.0006585,              0.0006585
                     88,                0.91058,                0.82752,                 1.2337,                0.84932,                0.66218,                0.74222,                0.52223,                 1.4263,                 1.3985,                 1.5682,              0.0006486,              0.0006486,              0.0006486
                     89,                0.91094,                 0.8353,                 1.2359,                0.83249,                0.66931,                0.74397,                0.52751,                  1.449,                 1.3957,                  1.564,              0.0006387,              0.0006387,              0.0006387
                     90,                0.90946,                0.84519,                 1.2327,                0.86159,                0.63923,                0.74503,                0.52774,                 1.4099,                  1.444,                 1.5557,              0.0006288,              0.0006288,              0.0006288
                     91,                0.90586,                0.83724,                 1.2332,                0.78924,                0.67811,                0.73557,                0.52688,                 1.4187,                 1.4529,                 1.5701,              0.0006189,              0.0006189,              0.0006189
                     92,                0.90678,                0.83534,                 1.2341,                0.82266,                0.68302,                0.73745,                0.53058,                    1.4,                 1.4506,                  1.549,               0.000609,               0.000609,               0.000609
                     93,                 0.9013,                 0.8377,                 1.2325,                0.81282,                0.68422,                0.74346,                0.53434,                  1.424,                 1.4244,                 1.5807,              0.0005991,              0.0005991,              0.0005991
